experiment_uid,material,model_uid,seed,fold,avg_rel_err,95-perc_rel_err,99-perc_rel_err,max_rel_err,start_date,end_date
0a2ef,D,14c5b394,1,0,0.06648046749373956,0.2595727340888803,0.4232410966694636,718510.14986341,2023-12-07 10:58:29,2023-12-07 17:18:41
0a2ef,D,cb0b10ca,1,1,0.06648046749373956,0.2595727340888803,0.4232410966694636,718510.14986341,2023-12-07 10:58:29,2023-12-07 17:18:41
0a2ef,D,9f1498e1,1,2,0.06648046749373956,0.2595727340888803,0.4232410966694636,718510.14986341,2023-12-07 10:58:29,2023-12-07 17:18:41
0a2ef,D,5b91ec83,1,3,0.06648046749373956,0.2595727340888803,0.4232410966694636,718510.14986341,2023-12-07 10:58:29,2023-12-07 17:18:41
0a2ef,D,5b74ed85,2,0,0.07321944364828872,0.277377067800907,0.4636918462191988,1084796.35586543,2023-12-07 11:16:30,2023-12-07 17:18:41
0a2ef,D,d7d33c47,2,1,0.07321944364828872,0.277377067800907,0.4636918462191988,1084796.35586543,2023-12-07 11:16:30,2023-12-07 17:18:41
0a2ef,D,bce60045,2,2,0.07321944364828872,0.277377067800907,0.4636918462191988,1084796.35586543,2023-12-07 11:16:30,2023-12-07 17:18:41
0a2ef,D,d06b1835,2,3,0.07321944364828872,0.277377067800907,0.4636918462191988,1084796.35586543,2023-12-07 11:16:30,2023-12-07 17:18:41
0a2ef,D,1c527c31,3,0,0.06846586147715704,0.236986272120176,0.41961699479788095,606123.3849712298,2023-12-07 11:34:31,2023-12-07 17:18:41
0a2ef,D,eadddcac,3,1,0.06846586147715704,0.236986272120176,0.41961699479788095,606123.3849712298,2023-12-07 11:34:31,2023-12-07 17:18:41
0a2ef,D,90140272,3,2,0.06846586147715704,0.236986272120176,0.41961699479788095,606123.3849712298,2023-12-07 11:34:31,2023-12-07 17:18:41
0a2ef,D,709d6e44,3,3,0.06846586147715704,0.236986272120176,0.41961699479788095,606123.3849712298,2023-12-07 11:34:31,2023-12-07 17:18:41
0a2ef,D,a199f821,4,0,0.06363918192091263,0.2546697487637485,0.4242844840487663,384065.3523496203,2023-12-07 11:52:33,2023-12-07 17:18:41
0a2ef,D,3a03dea1,4,1,0.06363918192091263,0.2546697487637485,0.4242844840487663,384065.3523496203,2023-12-07 11:52:33,2023-12-07 17:18:41
0a2ef,D,f56c4bd5,4,2,0.06363918192091263,0.2546697487637485,0.4242844840487663,384065.3523496203,2023-12-07 11:52:33,2023-12-07 17:18:41
0a2ef,D,3e9e8ce3,4,3,0.06363918192091263,0.2546697487637485,0.4242844840487663,384065.3523496203,2023-12-07 11:52:33,2023-12-07 17:18:41
0a2ef,E,ed11d812,0,0,0.023476756921136113,0.07423659295553116,0.14599342501500004,386421.4635430202,2023-12-07 12:10:37,2023-12-07 17:18:41
0a2ef,E,2800c270,0,1,0.023476756921136113,0.07423659295553116,0.14599342501500004,386421.4635430202,2023-12-07 12:10:37,2023-12-07 17:18:41
0a2ef,E,e86e1b1d,0,2,0.023476756921136113,0.07423659295553116,0.14599342501500004,386421.4635430202,2023-12-07 12:10:37,2023-12-07 17:18:41
0a2ef,E,cb5a7235,0,3,0.023476756921136113,0.07423659295553116,0.14599342501500004,386421.4635430202,2023-12-07 12:10:37,2023-12-07 17:18:41
0a2ef,E,be9d5028,1,0,0.023804182667483246,0.07409112939016968,0.1490073876629673,347961.1103703007,2023-12-07 13:12:11,2023-12-07 17:18:41
0a2ef,E,44959224,1,1,0.023804182667483246,0.07409112939016968,0.1490073876629673,347961.1103703007,2023-12-07 13:12:11,2023-12-07 17:18:41
0a2ef,E,a70b3324,1,2,0.023804182667483246,0.07409112939016968,0.1490073876629673,347961.1103703007,2023-12-07 13:12:11,2023-12-07 17:18:41
0a2ef,E,e6e7bf38,1,3,0.023804182667483246,0.07409112939016968,0.1490073876629673,347961.1103703007,2023-12-07 13:12:11,2023-12-07 17:18:41
0a2ef,E,ac333db0,2,0,0.02313365333884354,0.07112684556327853,0.16918237444969464,466785.77733897045,2023-12-07 14:13:46,2023-12-07 17:18:41
0a2ef,E,2083dbad,2,1,0.02313365333884354,0.07112684556327853,0.16918237444969464,466785.77733897045,2023-12-07 14:13:46,2023-12-07 17:18:41
0a2ef,E,dd59ed93,2,2,0.02313365333884354,0.07112684556327853,0.16918237444969464,466785.77733897045,2023-12-07 14:13:46,2023-12-07 17:18:41
0a2ef,E,4d1281a6,2,3,0.02313365333884354,0.07112684556327853,0.16918237444969464,466785.77733897045,2023-12-07 14:13:46,2023-12-07 17:18:41
0a2ef,E,1f3ff4b4,3,0,0.02225461386499456,0.06870139961602018,0.15596154598607057,664325.1103703007,2023-12-07 15:15:18,2023-12-07 17:18:41
0a2ef,E,0a82e300,3,1,0.02225461386499456,0.06870139961602018,0.15596154598607057,664325.1103703007,2023-12-07 15:15:18,2023-12-07 17:18:41
0a2ef,E,f31f3084,3,2,0.02225461386499456,0.06870139961602018,0.15596154598607057,664325.1103703007,2023-12-07 15:15:18,2023-12-07 17:18:41
0a2ef,E,e0bece2f,3,3,0.02225461386499456,0.06870139961602018,0.15596154598607057,664325.1103703007,2023-12-07 15:15:18,2023-12-07 17:18:41
0a2ef,E,490cb98c,4,0,0.025911044640221762,0.08051905326368833,0.17766522651677194,407255.31431557983,2023-12-07 16:16:52,2023-12-07 17:18:41
0a2ef,E,fca864ba,4,1,0.025911044640221762,0.08051905326368833,0.17766522651677194,407255.31431557983,2023-12-07 16:16:52,2023-12-07 17:18:41
0a2ef,E,b0492b3c,4,2,0.025911044640221762,0.08051905326368833,0.17766522651677194,407255.31431557983,2023-12-07 16:16:52,2023-12-07 17:18:41
0a2ef,E,54a6d0b5,4,3,0.025911044640221762,0.08051905326368833,0.17766522651677194,407255.31431557983,2023-12-07 16:16:52,2023-12-07 17:18:41
b7cd2,A,14143552,0,0,0.052684518689719385,0.1566843768400376,0.3764678059863691,7288544.13449368,2023-12-10 17:05:11,2023-12-12 04:21:03
b7cd2,A,f3cf77ea,0,1,0.052684518689719385,0.1566843768400376,0.3764678059863691,7288544.13449368,2023-12-10 17:05:11,2023-12-12 04:21:03
b7cd2,A,98dc5640,0,2,0.052684518689719385,0.1566843768400376,0.3764678059863691,7288544.13449368,2023-12-10 17:05:11,2023-12-12 04:21:03
b7cd2,A,eaa4b12e,0,3,0.052684518689719385,0.1566843768400376,0.3764678059863691,7288544.13449368,2023-12-10 17:05:11,2023-12-12 04:21:03
b7cd2,A,e58d6b4d,1,0,0.053371929882056045,0.1539925360672183,0.2876959777582858,3384552.1344936797,2023-12-10 18:03:16,2023-12-12 04:21:03
b7cd2,A,80106eb3,1,1,0.053371929882056045,0.1539925360672183,0.2876959777582858,3384552.1344936797,2023-12-10 18:03:16,2023-12-12 04:21:03
b7cd2,A,0e86cd16,1,2,0.053371929882056045,0.1539925360672183,0.2876959777582858,3384552.1344936797,2023-12-10 18:03:16,2023-12-12 04:21:03
b7cd2,A,2f89f6d5,1,3,0.053371929882056045,0.1539925360672183,0.2876959777582858,3384552.1344936797,2023-12-10 18:03:16,2023-12-12 04:21:03
b7cd2,A,a7669f04,2,0,0.0652505148773132,0.18212838197118056,0.4476846052865641,3796059.1344936797,2023-12-10 19:01:18,2023-12-12 04:21:03
b7cd2,A,6653bbf8,2,1,0.0652505148773132,0.18212838197118056,0.4476846052865641,3796059.1344936797,2023-12-10 19:01:18,2023-12-12 04:21:03
b7cd2,A,cd184d1c,2,2,0.0652505148773132,0.18212838197118056,0.4476846052865641,3796059.1344936797,2023-12-10 19:01:18,2023-12-12 04:21:03
b7cd2,A,3e194737,2,3,0.0652505148773132,0.18212838197118056,0.4476846052865641,3796059.1344936797,2023-12-10 19:01:18,2023-12-12 04:21:03
b7cd2,A,0a4cae94,3,0,0.060159027472804334,0.18381390054711325,0.3671901083050365,4333477.13449368,2023-12-10 19:58:37,2023-12-12 04:21:03
b7cd2,A,e0bb131b,3,1,0.060159027472804334,0.18381390054711325,0.3671901083050365,4333477.13449368,2023-12-10 19:58:37,2023-12-12 04:21:03
b7cd2,A,9e59d46a,3,2,0.060159027472804334,0.18381390054711325,0.3671901083050365,4333477.13449368,2023-12-10 19:58:37,2023-12-12 04:21:03
b7cd2,A,bf3917aa,3,3,0.060159027472804334,0.18381390054711325,0.3671901083050365,4333477.13449368,2023-12-10 19:58:37,2023-12-12 04:21:03
b7cd2,A,a91e78d4,4,0,0.053888200293797685,0.15070757309547955,0.30501769554701136,3362837.6344936797,2023-12-10 20:56:27,2023-12-12 04:21:03
b7cd2,A,1c366d16,4,1,0.053888200293797685,0.15070757309547955,0.30501769554701136,3362837.6344936797,2023-12-10 20:56:27,2023-12-12 04:21:03
b7cd2,A,b8c199dd,4,2,0.053888200293797685,0.15070757309547955,0.30501769554701136,3362837.6344936797,2023-12-10 20:56:27,2023-12-12 04:21:03
b7cd2,A,739eca0e,4,3,0.053888200293797685,0.15070757309547955,0.30501769554701136,3362837.6344936797,2023-12-10 20:56:27,2023-12-12 04:21:03
b7cd2,B,67a49a90,0,0,0.01067049748911365,0.027381360325998246,0.04191623463812146,118027.1926568402,2023-12-10 21:54:19,2023-12-12 04:21:03
b7cd2,B,49ac9b70,0,1,0.01067049748911365,0.027381360325998246,0.04191623463812146,118027.1926568402,2023-12-10 21:54:19,2023-12-12 04:21:03
b7cd2,B,eb510605,0,2,0.01067049748911365,0.027381360325998246,0.04191623463812146,118027.1926568402,2023-12-10 21:54:19,2023-12-12 04:21:03
b7cd2,B,e6d17be6,0,3,0.01067049748911365,0.027381360325998246,0.04191623463812146,118027.1926568402,2023-12-10 21:54:19,2023-12-12 04:21:03
b7cd2,B,a18e60c3,1,0,0.010487385845794376,0.027229056006836543,0.0420522524364023,177878.6926568402,2023-12-11 00:46:16,2023-12-12 04:21:03
b7cd2,B,2d49d698,1,1,0.010487385845794376,0.027229056006836543,0.0420522524364023,177878.6926568402,2023-12-11 00:46:16,2023-12-12 04:21:03
b7cd2,B,18759581,1,2,0.010487385845794376,0.027229056006836543,0.0420522524364023,177878.6926568402,2023-12-11 00:46:16,2023-12-12 04:21:03
b7cd2,B,00f31f56,1,3,0.010487385845794376,0.027229056006836543,0.0420522524364023,177878.6926568402,2023-12-11 00:46:16,2023-12-12 04:21:03
b7cd2,B,e0efc667,2,0,0.009037721276509139,0.023336547236933052,0.044816622746897496,125500.30515213963,2023-12-11 03:38:27,2023-12-12 04:21:03
b7cd2,B,d3dcf679,2,1,0.009037721276509139,0.023336547236933052,0.044816622746897496,125500.30515213963,2023-12-11 03:38:27,2023-12-12 04:21:03
b7cd2,B,003a258c,2,2,0.009037721276509139,0.023336547236933052,0.044816622746897496,125500.30515213963,2023-12-11 03:38:27,2023-12-12 04:21:03
b7cd2,B,dc7cbaba,2,3,0.009037721276509139,0.023336547236933052,0.044816622746897496,125500.30515213963,2023-12-11 03:38:27,2023-12-12 04:21:03
b7cd2,B,c65b1ed2,3,0,0.011303483452821832,0.02627979681648276,0.04548020328040503,134252.80515213963,2023-12-11 06:33:09,2023-12-12 04:21:03
b7cd2,B,7bccc358,3,1,0.011303483452821832,0.02627979681648276,0.04548020328040503,134252.80515213963,2023-12-11 06:33:09,2023-12-12 04:21:03
b7cd2,B,786de161,3,2,0.011303483452821832,0.02627979681648276,0.04548020328040503,134252.80515213963,2023-12-11 06:33:09,2023-12-12 04:21:03
b7cd2,B,522de2f8,3,3,0.011303483452821832,0.02627979681648276,0.04548020328040503,134252.80515213963,2023-12-11 06:33:09,2023-12-12 04:21:03
b7cd2,B,9dc22fbc,4,0,0.010491810124423951,0.027362408528214567,0.041095859688854874,198176.1926568402,2023-12-11 09:25:05,2023-12-12 04:21:03
b7cd2,B,f2ae7947,4,1,0.010491810124423951,0.027362408528214567,0.041095859688854874,198176.1926568402,2023-12-11 09:25:05,2023-12-12 04:21:03
b7cd2,B,134b500c,4,2,0.010491810124423951,0.027362408528214567,0.041095859688854874,198176.1926568402,2023-12-11 09:25:05,2023-12-12 04:21:03
b7cd2,B,a4a708ba,4,3,0.010491810124423951,0.027362408528214567,0.041095859688854874,198176.1926568402,2023-12-11 09:25:05,2023-12-12 04:21:03
b7cd2,C,56e3e501,0,0,0.014779534669409112,0.040417664044247056,0.06940163972394281,417570.5125818802,2023-12-11 12:18:51,2023-12-12 04:21:03
b7cd2,C,058a265f,0,1,0.014779534669409112,0.040417664044247056,0.06940163972394281,417570.5125818802,2023-12-11 12:18:51,2023-12-12 04:21:03
b7cd2,C,8cf30c93,0,2,0.014779534669409112,0.040417664044247056,0.06940163972394281,417570.5125818802,2023-12-11 12:18:51,2023-12-12 04:21:03
b7cd2,C,0f186bb3,0,3,0.014779534669409112,0.040417664044247056,0.06940163972394281,417570.5125818802,2023-12-11 12:18:51,2023-12-12 04:21:03
b7cd2,C,290d2d2d,1,0,0.015848707693803005,0.041194969459971975,0.06621392946640017,445082.2625818802,2023-12-11 14:24:36,2023-12-12 04:21:03
b7cd2,C,433b453e,1,1,0.015848707693803005,0.041194969459971975,0.06621392946640017,445082.2625818802,2023-12-11 14:24:36,2023-12-12 04:21:03
b7cd2,C,1d1f7992,1,2,0.015848707693803005,0.041194969459971975,0.06621392946640017,445082.2625818802,2023-12-11 14:24:36,2023-12-12 04:21:03
b7cd2,C,6de526c8,1,3,0.015848707693803005,0.041194969459971975,0.06621392946640017,445082.2625818802,2023-12-11 14:24:36,2023-12-12 04:21:03
b7cd2,C,6bc8d433,2,0,0.015322133821379777,0.04228222245962639,0.06786620257368614,272168.3158435002,2023-12-11 16:29:20,2023-12-12 04:21:03
b7cd2,C,0f041e04,2,1,0.015322133821379777,0.04228222245962639,0.06786620257368614,272168.3158435002,2023-12-11 16:29:20,2023-12-12 04:21:03
b7cd2,C,3c1dfdf4,2,2,0.015322133821379777,0.04228222245962639,0.06786620257368614,272168.3158435002,2023-12-11 16:29:20,2023-12-12 04:21:03
b7cd2,C,c2e36d01,2,3,0.015322133821379777,0.04228222245962639,0.06786620257368614,272168.3158435002,2023-12-11 16:29:20,2023-12-12 04:21:03
b7cd2,C,23f225b9,3,0,0.01572457990191652,0.04309851958376736,0.07124728686861732,357753.5125818802,2023-12-11 18:35:29,2023-12-12 04:21:03
b7cd2,C,d86e238a,3,1,0.01572457990191652,0.04309851958376736,0.07124728686861732,357753.5125818802,2023-12-11 18:35:29,2023-12-12 04:21:03
b7cd2,C,8c32432a,3,2,0.01572457990191652,0.04309851958376736,0.07124728686861732,357753.5125818802,2023-12-11 18:35:29,2023-12-12 04:21:03
b7cd2,C,964ddcfd,3,3,0.01572457990191652,0.04309851958376736,0.07124728686861732,357753.5125818802,2023-12-11 18:35:29,2023-12-12 04:21:03
b7cd2,C,58a6aa0c,4,0,0.01500168191153379,0.041137202120082185,0.0839972699346398,362318.5328526902,2023-12-11 20:44:28,2023-12-12 04:21:03
b7cd2,C,1d3a1ddd,4,1,0.01500168191153379,0.041137202120082185,0.0839972699346398,362318.5328526902,2023-12-11 20:44:28,2023-12-12 04:21:03
b7cd2,C,b155d529,4,2,0.01500168191153379,0.041137202120082185,0.0839972699346398,362318.5328526902,2023-12-11 20:44:28,2023-12-12 04:21:03
b7cd2,C,7819b585,4,3,0.01500168191153379,0.041137202120082185,0.0839972699346398,362318.5328526902,2023-12-11 20:44:28,2023-12-12 04:21:03
b7cd2,D,da4eea3e,0,0,0.07143072949586013,0.2287038606603068,0.42289367242565995,905977.4999617701,2023-12-11 22:55:02,2023-12-12 04:21:03
b7cd2,D,2babf922,0,1,0.07143072949586013,0.2287038606603068,0.42289367242565995,905977.4999617701,2023-12-11 22:55:02,2023-12-12 04:21:03
b7cd2,D,a2d817ad,0,2,0.07143072949586013,0.2287038606603068,0.42289367242565995,905977.4999617701,2023-12-11 22:55:02,2023-12-12 04:21:03
b7cd2,D,52e89eb6,0,3,0.07143072949586013,0.2287038606603068,0.42289367242565995,905977.4999617701,2023-12-11 22:55:02,2023-12-12 04:21:03
b7cd2,D,81983132,1,0,0.07237699176688804,0.2712273675456024,0.5079821070932227,798196.1036032299,2023-12-11 23:09:43,2023-12-12 04:21:03
b7cd2,D,3ed28a92,1,1,0.07237699176688804,0.2712273675456024,0.5079821070932227,798196.1036032299,2023-12-11 23:09:43,2023-12-12 04:21:03
b7cd2,D,c4b82a25,1,2,0.07237699176688804,0.2712273675456024,0.5079821070932227,798196.1036032299,2023-12-11 23:09:43,2023-12-12 04:21:03
b7cd2,D,2fedb879,1,3,0.07237699176688804,0.2712273675456024,0.5079821070932227,798196.1036032299,2023-12-11 23:09:43,2023-12-12 04:21:03
b7cd2,D,1ca1e448,2,0,0.06551039639341345,0.2271793097019553,0.531188125152904,1108742.622395692,2023-12-11 23:24:18,2023-12-12 04:21:03
b7cd2,D,996cf7c8,2,1,0.06551039639341345,0.2271793097019553,0.531188125152904,1108742.622395692,2023-12-11 23:24:18,2023-12-12 04:21:03
b7cd2,D,dfbaf119,2,2,0.06551039639341345,0.2271793097019553,0.531188125152904,1108742.622395692,2023-12-11 23:24:18,2023-12-12 04:21:03
b7cd2,D,a35a0da7,2,3,0.06551039639341345,0.2271793097019553,0.531188125152904,1108742.622395692,2023-12-11 23:24:18,2023-12-12 04:21:03
b7cd2,D,a6bc5597,3,0,0.07178760605019417,0.29853922970886526,0.4706612768185233,752980.1441345699,2023-12-11 23:39:06,2023-12-12 04:21:03
b7cd2,D,472e31d1,3,1,0.07178760605019417,0.29853922970886526,0.4706612768185233,752980.1441345699,2023-12-11 23:39:06,2023-12-12 04:21:03
b7cd2,D,255f7c44,3,2,0.07178760605019417,0.29853922970886526,0.4706612768185233,752980.1441345699,2023-12-11 23:39:06,2023-12-12 04:21:03
b7cd2,D,02ee0dc7,3,3,0.07178760605019417,0.29853922970886526,0.4706612768185233,752980.1441345699,2023-12-11 23:39:06,2023-12-12 04:21:03
b7cd2,D,0f7e1683,4,0,0.08027803593879311,0.30114550291475795,0.5197699031861065,1125836.6036032299,2023-12-11 23:54:18,2023-12-12 04:21:03
b7cd2,D,490dcafd,4,1,0.08027803593879311,0.30114550291475795,0.5197699031861065,1125836.6036032299,2023-12-11 23:54:18,2023-12-12 04:21:03
b7cd2,D,aaeb8253,4,2,0.08027803593879311,0.30114550291475795,0.5197699031861065,1125836.6036032299,2023-12-11 23:54:18,2023-12-12 04:21:03
b7cd2,D,d610d7f4,4,3,0.08027803593879311,0.30114550291475795,0.5197699031861065,1125836.6036032299,2023-12-11 23:54:18,2023-12-12 04:21:03
b7cd2,E,c67c0d61,0,0,0.03051853707112543,0.09048685160529314,0.1599184903747117,781718.1570749003,2023-12-12 00:09:05,2023-12-12 04:21:03
b7cd2,E,1982d8a2,0,1,0.03051853707112543,0.09048685160529314,0.1599184903747117,781718.1570749003,2023-12-12 00:09:05,2023-12-12 04:21:03
b7cd2,E,77bc2627,0,2,0.03051853707112543,0.09048685160529314,0.1599184903747117,781718.1570749003,2023-12-12 00:09:05,2023-12-12 04:21:03
b7cd2,E,a99e43da,0,3,0.03051853707112543,0.09048685160529314,0.1599184903747117,781718.1570749003,2023-12-12 00:09:05,2023-12-12 04:21:03
b7cd2,E,1da06eb9,1,0,0.03145363570111609,0.08253854986488991,0.13686832319949715,841775.1570749003,2023-12-12 00:59:16,2023-12-12 04:21:03
b7cd2,E,08571411,1,1,0.03145363570111609,0.08253854986488991,0.13686832319949715,841775.1570749003,2023-12-12 00:59:16,2023-12-12 04:21:03
b7cd2,E,93553d15,1,2,0.03145363570111609,0.08253854986488991,0.13686832319949715,841775.1570749003,2023-12-12 00:59:16,2023-12-12 04:21:03
b7cd2,E,6390fd3c,1,3,0.03145363570111609,0.08253854986488991,0.13686832319949715,841775.1570749003,2023-12-12 00:59:16,2023-12-12 04:21:03
b7cd2,E,2af4b3ab,2,0,0.0340235234610828,0.08926067205735556,0.13680268468883192,1021347.1570749003,2023-12-12 01:49:21,2023-12-12 04:21:03
b7cd2,E,55782397,2,1,0.0340235234610828,0.08926067205735556,0.13680268468883192,1021347.1570749003,2023-12-12 01:49:21,2023-12-12 04:21:03
b7cd2,E,017c64d6,2,2,0.0340235234610828,0.08926067205735556,0.13680268468883192,1021347.1570749003,2023-12-12 01:49:21,2023-12-12 04:21:03
b7cd2,E,3f071097,2,3,0.0340235234610828,0.08926067205735556,0.13680268468883192,1021347.1570749003,2023-12-12 01:49:21,2023-12-12 04:21:03
b7cd2,E,61d9cfb6,3,0,0.031560178636015936,0.0831206133632375,0.14414022705892748,675473.1570749003,2023-12-12 02:39:21,2023-12-12 04:21:03
b7cd2,E,7c5c8450,3,1,0.031560178636015936,0.0831206133632375,0.14414022705892748,675473.1570749003,2023-12-12 02:39:21,2023-12-12 04:21:03
b7cd2,E,d440fa0c,3,2,0.031560178636015936,0.0831206133632375,0.14414022705892748,675473.1570749003,2023-12-12 02:39:21,2023-12-12 04:21:03
b7cd2,E,f76f7c07,3,3,0.031560178636015936,0.0831206133632375,0.14414022705892748,675473.1570749003,2023-12-12 02:39:21,2023-12-12 04:21:03
b7cd2,E,6803bce0,4,0,0.03513066793415116,0.10531951570605239,0.1588152735904924,822705.1570749003,2023-12-12 03:29:52,2023-12-12 04:21:03
b7cd2,E,aef33b0e,4,1,0.03513066793415116,0.10531951570605239,0.1588152735904924,822705.1570749003,2023-12-12 03:29:52,2023-12-12 04:21:03
b7cd2,E,9892cf52,4,2,0.03513066793415116,0.10531951570605239,0.1588152735904924,822705.1570749003,2023-12-12 03:29:52,2023-12-12 04:21:03
b7cd2,E,bc6081cb,4,3,0.03513066793415116,0.10531951570605239,0.1588152735904924,822705.1570749003,2023-12-12 03:29:52,2023-12-12 04:21:03
bfd85,A,6ba423be,0,0,0.05493384286941589,0.17330344207149284,0.3094982366214183,2435982.6344936797,2023-12-10 16:57:37,2023-12-12 07:28:15
bfd85,A,56b5b2dc,0,1,0.05493384286941589,0.17330344207149284,0.3094982366214183,2435982.6344936797,2023-12-10 16:57:37,2023-12-12 07:28:15
bfd85,A,687dd196,0,2,0.05493384286941589,0.17330344207149284,0.3094982366214183,2435982.6344936797,2023-12-10 16:57:37,2023-12-12 07:28:15
bfd85,A,25170c06,0,3,0.05493384286941589,0.17330344207149284,0.3094982366214183,2435982.6344936797,2023-12-10 16:57:37,2023-12-12 07:28:15
bfd85,A,f89bddaa,1,0,0.06042864517008732,0.17784274628892804,0.2981542522532622,2833427.6344936797,2023-12-10 17:55:06,2023-12-12 07:28:15
bfd85,A,ded2f087,1,1,0.06042864517008732,0.17784274628892804,0.2981542522532622,2833427.6344936797,2023-12-10 17:55:06,2023-12-12 07:28:15
bfd85,A,d57f4bf1,1,2,0.06042864517008732,0.17784274628892804,0.2981542522532622,2833427.6344936797,2023-12-10 17:55:06,2023-12-12 07:28:15
bfd85,A,df953c51,1,3,0.06042864517008732,0.17784274628892804,0.2981542522532622,2833427.6344936797,2023-12-10 17:55:06,2023-12-12 07:28:15
bfd85,A,f832f0a0,2,0,0.05692797606795951,0.1632205057994322,0.33576652208540825,3276918.1344936797,2023-12-10 18:52:38,2023-12-12 07:28:15
bfd85,A,e93a0754,2,1,0.05692797606795951,0.1632205057994322,0.33576652208540825,3276918.1344936797,2023-12-10 18:52:38,2023-12-12 07:28:15
bfd85,A,cf3c22b8,2,2,0.05692797606795951,0.1632205057994322,0.33576652208540825,3276918.1344936797,2023-12-10 18:52:38,2023-12-12 07:28:15
bfd85,A,5a660e8b,2,3,0.05692797606795951,0.1632205057994322,0.33576652208540825,3276918.1344936797,2023-12-10 18:52:38,2023-12-12 07:28:15
bfd85,A,8739d293,3,0,0.053734635035899356,0.15699062708798897,0.27523047700233777,4065559.1344936797,2023-12-10 19:50:07,2023-12-12 07:28:15
bfd85,A,970950ae,3,1,0.053734635035899356,0.15699062708798897,0.27523047700233777,4065559.1344936797,2023-12-10 19:50:07,2023-12-12 07:28:15
bfd85,A,31332652,3,2,0.053734635035899356,0.15699062708798897,0.27523047700233777,4065559.1344936797,2023-12-10 19:50:07,2023-12-12 07:28:15
bfd85,A,a1f09ab7,3,3,0.053734635035899356,0.15699062708798897,0.27523047700233777,4065559.1344936797,2023-12-10 19:50:07,2023-12-12 07:28:15
bfd85,A,0c16a312,4,0,0.054768528345833345,0.15912793339725578,0.2902321384294976,4436480.13449368,2023-12-10 20:47:34,2023-12-12 07:28:15
bfd85,A,8edc8e21,4,1,0.054768528345833345,0.15912793339725578,0.2902321384294976,4436480.13449368,2023-12-10 20:47:34,2023-12-12 07:28:15
bfd85,A,4c8b45fd,4,2,0.054768528345833345,0.15912793339725578,0.2902321384294976,4436480.13449368,2023-12-10 20:47:34,2023-12-12 07:28:15
bfd85,A,d7d5a9d8,4,3,0.054768528345833345,0.15912793339725578,0.2902321384294976,4436480.13449368,2023-12-10 20:47:34,2023-12-12 07:28:15
bfd85,B,39bc7225,0,0,0.010015816617353063,0.02495118732552215,0.04204029843404999,122104.90046321042,2023-12-10 21:44:56,2023-12-12 07:28:15
bfd85,B,37d40c48,0,1,0.010015816617353063,0.02495118732552215,0.04204029843404999,122104.90046321042,2023-12-10 21:44:56,2023-12-12 07:28:15
bfd85,B,d1113ab7,0,2,0.010015816617353063,0.02495118732552215,0.04204029843404999,122104.90046321042,2023-12-10 21:44:56,2023-12-12 07:28:15
bfd85,B,02602693,0,3,0.010015816617353063,0.02495118732552215,0.04204029843404999,122104.90046321042,2023-12-10 21:44:56,2023-12-12 07:28:15
bfd85,B,5f09cf61,1,0,0.010067247370894417,0.02509153447237224,0.04130386568246037,133657.67585620005,2023-12-11 00:36:17,2023-12-12 07:28:15
bfd85,B,2589b23c,1,1,0.010067247370894417,0.02509153447237224,0.04130386568246037,133657.67585620005,2023-12-11 00:36:17,2023-12-12 07:28:15
bfd85,B,1d748352,1,2,0.010067247370894417,0.02509153447237224,0.04130386568246037,133657.67585620005,2023-12-11 00:36:17,2023-12-12 07:28:15
bfd85,B,1810b3a9,1,3,0.010067247370894417,0.02509153447237224,0.04130386568246037,133657.67585620005,2023-12-11 00:36:17,2023-12-12 07:28:15
bfd85,B,e8aa9c18,2,0,0.010323169125566115,0.026414743380462107,0.04656718187386411,184465.1926568402,2023-12-11 03:27:19,2023-12-12 07:28:15
bfd85,B,c5b25bbf,2,1,0.010323169125566115,0.026414743380462107,0.04656718187386411,184465.1926568402,2023-12-11 03:27:19,2023-12-12 07:28:15
bfd85,B,9295cd74,2,2,0.010323169125566115,0.026414743380462107,0.04656718187386411,184465.1926568402,2023-12-11 03:27:19,2023-12-12 07:28:15
bfd85,B,b1ed39df,2,3,0.010323169125566115,0.026414743380462107,0.04656718187386411,184465.1926568402,2023-12-11 03:27:19,2023-12-12 07:28:15
bfd85,B,4625b646,3,0,0.01084575012823705,0.02639300321320039,0.04477236088089705,121613.26634608023,2023-12-11 06:18:35,2023-12-12 07:28:15
bfd85,B,141e95cb,3,1,0.01084575012823705,0.02639300321320039,0.04477236088089705,121613.26634608023,2023-12-11 06:18:35,2023-12-12 07:28:15
bfd85,B,d279a5dd,3,2,0.01084575012823705,0.02639300321320039,0.04477236088089705,121613.26634608023,2023-12-11 06:18:35,2023-12-12 07:28:15
bfd85,B,d5c6064a,3,3,0.01084575012823705,0.02639300321320039,0.04477236088089705,121613.26634608023,2023-12-11 06:18:35,2023-12-12 07:28:15
bfd85,B,60deb23f,4,0,0.010339695762901176,0.024696093408526666,0.04256687475228387,124209.40901549021,2023-12-11 09:15:42,2023-12-12 07:28:15
bfd85,B,ff6ede00,4,1,0.010339695762901176,0.024696093408526666,0.04256687475228387,124209.40901549021,2023-12-11 09:15:42,2023-12-12 07:28:15
bfd85,B,77c82f1c,4,2,0.010339695762901176,0.024696093408526666,0.04256687475228387,124209.40901549021,2023-12-11 09:15:42,2023-12-12 07:28:15
